MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis
Fix,GT,37.3819933,-122.1515237,,28.661873,0.1,349.031,1589575441445
Fix,GT,37.3822469,-122.1515778,,28.422783,0.1,349.22906,1589575442445
Fix,GT,37.3824983,-122.1516305,,28.151276,0.1,349.25034,1589575443445
Fix,GT,37.3827472,-122.1516831,,27.876087,0.1,349.05234,1589575444445
Fix,GT,37.3829935,-122.1517359,,27.59091,0.1,349.08508,1589575445445
Fix,GT,37.3832374,-122.1517878,,27.315159,0.1,349.1758,1589575446445
Fix,GT,37.3834787,-122.151839,,26.992847,0.1,349.0763,1589575447445
Fix,GT,37.3837172,-122.1518915,,26.81549,0.1,348.43866,1589575448445
Fix,GT,37.3839549,-122.1519484,,26.957726,0.1,347.41284,1589575449445
Fix,GT,37.3841934,-122.1520121,,27.222755,0.1,346.22415,1589575450445
Fix,GT,37.384433,-122.1520836,,27.501726,0.1,344.54315,1589575451445
Fix,GT,37.384673,-122.1521661,,27.743376,0.1,342.288,1589575452445
Fix,GT,37.384911,-122.152263,,27.865482,0.1,339.24847,1589575453445
Fix,GT,37.3851454,-122.1523757,,27.926586,0.1,336.51688,1589575454445
Fix,GT,37.3853766,-122.1525008,,28.019611,0.1,334.55136,1589575455445
Fix,GT,37.3856052,-122.1526359,,28.118809,0.1,332.3756,1589575456445
Fix,GT,37.3858291,-122.1527836,,28.101078,0.1,329.42203,1589575457445
Fix,GT,37.3860459,-122.1529451,,27.920012,0.1,326.6072,1589575458445
Fix,GT,37.3862545,-122.1531172,,27.571339,0.1,324.21597,1589575459445
Fix,GT,37.386454,-122.1532979,,27.164474,0.1,321.65515,1589575460445
Fix,GT,37.3866439,-122.1534867,,26.717213,0.1,319.0905,1589575461445
Fix,GT,37.3868239,-122.153682,,26.17479,0.1,316.70807,1589575462445
Fix,GT,37.386994,-122.1538815,,25.577784,0.1,314.67117,1589575463445
Fix,GT,37.3871545,-122.1540836,,24.939726,0.1,312.67825,1589575464445
Fix,GT,37.3873053,-122.154287,,24.27882,0.1,310.6775,1589575465445
Fix,GT,37.3874452,-122.1544926,,23.675255,0.1,307.7409,1589575466445
Fix,GT,37.3875721,-122.1547044,,23.381512,0.1,303.73608,1589575467445
Fix,GT,37.3876877,-122.1549245,,23.355165,0.1,301.02557,1589575468445
Fix,GT,37.3877977,-122.1551491,,23.338163,0.1,299.8012,1589575469445
Fix,GT,37.3879044,-122.1553762,,23.359856,0.1,298.9097,1589575470445
Fix,GT,37.388008,-122.1556059,,23.407646,0.1,297.61542,1589575471445
Fix,GT,37.388106,-122.1558399,,23.4561,0.1,295.25647,1589575472445
Fix,GT,37.3881956,-122.1560797,,23.512764,0.1,292.78366,1589575473445
Fix,GT,37.3882785,-122.1563244,,23.605156,0.1,291.04248,1589575474445
Fix,GT,37.388356,-122.156573,,23.709604,0.1,289.02777,1589575475445
Fix,GT,37.3884254,-122.1568263,,23.808502,0.1,286.6072,1589575476445
Fix,GT,37.3884872,-122.1570844,,23.95404,0.1,284.4555,1589575477445
Fix,GT,37.3885414,-122.1573469,,24.128399,0.1,282.18265,1589575478445
Fix,GT,37.3885878,-122.1576141,,24.344507,0.1,280.1869,1589575479445
Fix,GT,37.3886294,-122.1578854,,24.625124,0.1,279.29834,1589575480445
Fix,GT,37.3886695,-122.1581606,,24.946627,0.1,278.85602,1589575481445
Fix,GT,37.3887093,-122.15844,,25.312433,0.1,278.83853,1589575482445
Fix,GT,37.38875,-122.1587234,,25.690933,0.1,278.92236,1589575483445
Fix,GT,37.3887914,-122.1590109,,26.039988,0.1,278.85825,1589575484445
Fix,GT,37.3888326,-122.159302,,26.292873,0.1,278.5923,1589575485445
Fix,GT,37.3888729,-122.1595951,,26.358028,0.1,278.36746,1589575486445
Fix,GT,37.3889129,-122.1598883,,26.333801,0.1,278.49615,1589575487445
Fix,GT,37.388954,-122.1601812,,26.34304,0.1,278.85443,1589575488445
Fix,GT,37.3889968,-122.1604739,,26.346313,0.1,279.32062,1589575489445
Fix,GT,37.3890421,-122.1607664,,26.426609,0.1,280.03842,1589575490445
Fix,GT,37.389092,-122.1610597,,26.704762,0.1,281.40002,1589575491445
Fix,GT,37.3891497,-122.1613543,,26.97886,0.1,283.52695,1589575492445
Fix,GT,37.3892171,-122.1616483,,27.156418,0.1,285.7962,1589575493445
Fix,GT,37.3892937,-122.1619412,,27.39624,0.1,287.80243,1589575494445
Fix,GT,37.3893797,-122.162233,,27.660694,0.1,289.96695,1589575495445
Fix,GT,37.3894751,-122.1625225,,27.75886,0.1,292.2282,1589575496445
Fix,GT,37.3895797,-122.1628073,,27.73241,0.1,294.55106,1589575497445
Fix,GT,37.3896924,-122.1630863,,27.620571,0.1,296.43948,1589575498445
Fix,GT,37.3898111,-122.1633596,,27.47211,0.1,298.0676,1589575499445
Fix,GT,37.3899359,-122.1636272,,27.414694,0.1,300.084,1589575500445
Fix,GT,37.390069,-122.1638882,,27.412827,0.1,302.57938,1589575501445
Fix,GT,37.3902105,-122.1641419,,27.383657,0.1,304.69522,1589575502445
Fix,GT,37.3903576,-122.1643906,,27.43636,0.1,305.76797,1589575503445
Fix,GT,37.3905079,-122.1646376,,27.591684,0.1,306.3855,1589575504445
Fix,GT,37.390661,-122.1648845,,27.771542,0.1,306.87274,1589575505445
Fix,GT,37.3908159,-122.1651321,,27.967102,0.1,306.89185,1589575506445
Fix,GT,37.3909708,-122.1653825,,28.14539,0.1,306.17236,1589575507445
Fix,GT,37.3911229,-122.1656377,,28.28856,0.1,304.90488,1589575508445
Fix,GT,37.3912696,-122.1658995,,28.405333,0.1,302.78186,1589575509445
Fix,GT,37.3914071,-122.1661698,,28.447994,0.1,299.8177,1589575510445
Fix,GT,37.3915332,-122.1664487,,28.398003,0.1,296.87454,1589575511445
Fix,GT,37.3916483,-122.166734,,28.278486,0.1,294.36923,1589575512445
Fix,GT,37.3917541,-122.1670233,,28.132683,0.1,292.4389,1589575513445
Fix,GT,37.3918516,-122.1673153,,27.986433,0.1,290.3086,1589575514445
Fix,GT,37.3919377,-122.1676109,,27.834946,0.1,287.22955,1589575515445
Fix,GT,37.3920107,-122.1679104,,27.68153,0.1,284.41348,1589575516445
Fix,GT,37.3920731,-122.168212,,27.568,0.1,282.2198,1589575517445
Fix,GT,37.3921251,-122.1685152,,27.445032,0.1,279.48056,1589575518445
Fix,GT,37.3921648,-122.1688199,,27.280552,0.1,276.61725,1589575519445
Fix,GT,37.3921936,-122.1691247,,27.13483,0.1,274.6633,1589575520445
Fix,GT,37.3922164,-122.1694289,,26.990036,0.1,273.61972,1589575521445
Fix,GT,37.3922358,-122.1697313,,26.717169,0.1,272.94226,1589575522445
Fix,GT,37.3922531,-122.1700302,,26.356544,0.1,272.81256,1589575523445
Fix,GT,37.3922705,-122.1703248,,25.971767,0.1,273.10757,1589575524445
Fix,GT,37.392289,-122.1706149,,25.594044,0.1,273.34314,1589575525445
Fix,GT,37.3923077,-122.170901,,25.290749,0.1,273.3689,1589575526445
Fix,GT,37.392327,-122.1711843,,25.058098,0.1,273.86743,1589575527445
Fix,GT,37.3923502,-122.1714652,,24.932306,0.1,275.36072,1589575528445
Fix,GT,37.3923798,-122.1717436,,24.787474,0.1,277.05872,1589575529445
Fix,GT,37.3924153,-122.1720192,,24.628826,0.1,278.50726,1589575530445
Fix,GT,37.392456,-122.172292,,24.495062,0.1,280.04227,1589575531445
Fix,GT,37.3925031,-122.1725616,,24.370924,0.1,282.01877,1589575532445
Fix,GT,37.3925578,-122.1728277,,24.262886,0.1,284.21652,1589575533445
Fix,GT,37.3926205,-122.1730897,,24.1698,0.1,286.326,1589575534445
Fix,GT,37.39269,-122.1733481,,24.093744,0.1,288.0951,1589575535445
Fix,GT,37.3927648,-122.1736029,,23.969162,0.1,289.8029,1589575536445
Fix,GT,37.3928463,-122.1738527,,23.789713,0.1,292.00714,1589575537445
Fix,GT,37.3929349,-122.1740963,,23.58518,0.1,294.19614,1589575538445
Fix,GT,37.393029,-122.1743339,,23.375362,0.1,295.87885,1589575539445
Fix,GT,37.3931273,-122.1745663,,23.200481,0.1,297.35318,1589575540445
Fix,GT,37.3932301,-122.1747935,,23.063152,0.1,299.1405,1589575541445
Fix,GT,37.3933385,-122.1750152,,22.93925,0.1,301.1405,1589575542445
Fix,GT,37.3934521,-122.1752309,,22.839859,0.1,302.97812,1589575543445
Fix,GT,37.3935702,-122.1754416,,22.7644,0.1,304.48965,1589575544445
Fix,GT,37.3936927,-122.175648,,22.777756,0.1,306.22125,1589575545445
Fix,GT,37.3938214,-122.1758497,,22.954144,0.1,308.41837,1589575546445
Fix,GT,37.3939573,-122.1760472,,23.199371,0.1,310.3936,1589575547445
Fix,GT,37.3940994,-122.1762409,,23.392345,0.1,312.19894,1589575548445
Fix,GT,37.3942475,-122.1764302,,23.52098,0.1,314.03372,1589575549445
Fix,GT,37.394401,-122.1766145,,23.672146,0.1,315.82477,1589575550445
Fix,GT,37.3945602,-122.1767941,,23.84338,0.1,317.57947,1589575551445
Fix,GT,37.3947246,-122.1769691,,24.013836,0.1,319.1943,1589575552445
Fix,GT,37.3948934,-122.1771403,,24.20082,0.1,320.29767,1589575553445
Fix,GT,37.3950658,-122.1773103,,24.473461,0.1,320.88586,1589575554445
Fix,GT,37.3952416,-122.1774804,,24.826042,0.1,321.27115,1589575555445
Fix,GT,37.3954204,-122.1776524,,25.196259,0.1,321.15424,1589575556445
Fix,GT,37.395601,-122.1778282,,25.57172,0.1,320.78156,1589575557445
Fix,GT,37.3957838,-122.1780076,,25.95209,0.1,320.71478,1589575558445
Fix,GT,37.3959694,-122.1781893,,26.312592,0.1,320.75958,1589575559445
Fix,GT,37.396157,-122.1783737,,26.603647,0.1,320.43884,1589575560445
Fix,GT,37.3963456,-122.1785613,,26.858204,0.1,320.2733,1589575561445
Fix,GT,37.3965363,-122.1787506,,27.117926,0.1,320.45227,1589575562445
Fix,GT,37.396729,-122.1789411,,27.344687,0.1,320.51392,1589575563445
Fix,GT,37.3969229,-122.1791332,,27.568104,0.1,320.3625,1589575564445
Fix,GT,37.3971183,-122.1793278,,27.825918,0.1,320.2344,1589575565445
Fix,GT,37.3973158,-122.1795242,,28.12001,0.1,320.4432,1589575566445
Fix,GT,37.3975161,-122.1797217,,28.461725,0.1,320.7085,1589575567445
Fix,GT,37.3977194,-122.179921,,28.828457,0.1,320.64587,1589575568445
Fix,GT,37.3979249,-122.1801237,,29.220264,0.1,320.39392,1589575569445
Fix,GT,37.3981325,-122.1803301,,29.5918,0.1,320.28915,1589575570445
Fix,GT,37.3983424,-122.1805392,,29.90781,0.1,320.2562,1589575571445
Fix,GT,37.3985543,-122.1807502,,30.170776,0.1,320.37207,1589575572445
Fix,GT,37.3987687,-122.1809621,,30.389505,0.1,320.64047,1589575573445
Fix,GT,37.3989849,-122.1811744,,30.568722,0.1,320.67502,1589575574445
Fix,GT,37.3992023,-122.181388,,30.738995,0.1,320.56134,1589575575445
Fix,GT,37.3994205,-122.1816035,,30.910189,0.1,320.45868,1589575576445
Fix,GT,37.3996397,-122.1818203,,31.072872,0.1,320.50504,1589575577445
Fix,GT,37.3998603,-122.1820379,,31.245985,0.1,320.6181,1589575578445
Fix,GT,37.4000824,-122.1822564,,31.400883,0.1,320.61917,1589575579445
Fix,GT,37.4003049,-122.1824759,,31.41729,0.1,320.4075,1589575580445
Fix,GT,37.400526,-122.1826964,,31.290936,0.1,320.1122,1589575581445
Fix,GT,37.4007457,-122.1829167,,31.135307,0.1,319.9843,1589575582445
Fix,GT,37.4009639,-122.1831361,,30.959375,0.1,320.0083,1589575583445
Fix,GT,37.401181,-122.1833541,,30.770657,0.1,319.95776,1589575584445
Fix,GT,37.4013962,-122.1835716,,30.649925,0.1,319.64755,1589575585445
Fix,GT,37.4016103,-122.1837904,,30.690536,0.1,319.46155,1589575586445
Fix,GT,37.4018249,-122.1840095,,30.734097,0.1,319.71686,1589575587445
Fix,GT,37.4020405,-122.1842272,,30.699303,0.1,319.92026,1589575588445
Fix,GT,37.4022554,-122.1844442,,30.547112,0.1,319.71783,1589575589445
Fix,GT,37.4024677,-122.1846606,,30.106688,0.1,319.456,1589575590445
Fix,GT,37.4026755,-122.1848735,,29.436832,0.1,319.5062,1589575591445
Fix,GT,37.4028785,-122.1850807,,28.678593,0.1,319.65802,1589575592445
Fix,GT,37.4030767,-122.1852819,,27.935432,0.1,319.76474,1589575593445
Fix,GT,37.4032699,-122.1854776,,27.24186,0.1,319.80472,1589575594445
Fix,GT,37.4034589,-122.1856688,,26.73071,0.1,319.8075,1589575595445
Fix,GT,37.4036458,-122.1858576,,26.595413,0.1,319.90836,1589575596445
Fix,GT,37.4038329,-122.1860456,,26.617317,0.1,320.09735,1589575597445
Fix,GT,37.4040199,-122.186233,,26.499,0.1,320.02036,1589575598445
Fix,GT,37.404205,-122.1864203,,26.340378,0.1,319.6413,1589575599445
Fix,GT,37.4043889,-122.1866081,,26.344305,0.1,319.54932,1589575600445
Fix,GT,37.4045736,-122.1867966,,26.527454,0.1,319.62357,1589575601445
Fix,GT,37.4047595,-122.1869865,,26.669178,0.1,319.4715,1589575602445
Fix,GT,37.4049457,-122.1871775,,26.736637,0.1,319.47784,1589575603445
Fix,GT,37.4051325,-122.1873683,,26.749632,0.1,319.7092,1589575604445
Fix,GT,37.4053197,-122.1875584,,26.723793,0.1,319.77118,1589575605445
Fix,GT,37.4055066,-122.1877484,,26.693047,0.1,319.72556,1589575606445
Fix,GT,37.4056931,-122.1879384,,26.645042,0.1,319.658,1589575607445
Fix,GT,37.4058789,-122.188128,,26.536865,0.1,319.6384,1589575608445
Fix,GT,37.4060637,-122.1883176,,26.505085,0.1,319.3315,1589575609445
Fix,GT,37.4062469,-122.1885102,,26.589785,0.1,318.35193,1589575610445
Fix,GT,37.4064273,-122.1887082,,26.66119,0.1,316.9281,1589575611445
Fix,GT,37.4066047,-122.1889124,,26.83929,0.1,315.59894,1589575612445
Fix,GT,37.4067797,-122.1891238,,27.163101,0.1,314.12408,1589575613445
Fix,GT,37.4069515,-122.1893442,,27.414768,0.1,311.93405,1589575614445
Fix,GT,37.4071167,-122.1895741,,27.329792,0.1,309.70898,1589575615445
Fix,GT,37.4072738,-122.1898077,,26.696903,0.1,308.25104,1589575616445
Fix,GT,37.407422,-122.1900397,,25.996048,0.1,306.6903,1589575617445
Fix,GT,37.4075629,-122.1902734,,26.015896,0.1,305.1749,1589575618445
Fix,GT,37.4077003,-122.1905139,,26.391197,0.1,303.58957,1589575619445
Fix,GT,37.4078331,-122.1907622,,26.557554,0.1,301.636,1589575620445
Fix,GT,37.4079598,-122.1910168,,26.604565,0.1,299.9393,1589575621445
Fix,GT,37.4080814,-122.1912758,,26.644398,0.1,298.56006,1589575622445
Fix,GT,37.4081977,-122.1915388,,26.638062,0.1,296.9561,1589575623445
Fix,GT,37.4083076,-122.1918057,,26.564785,0.1,295.2533,1589575624445
Fix,GT,37.4084109,-122.1920755,,26.471813,0.1,293.6161,1589575625445
Fix,GT,37.4085079,-122.1923478,,26.364529,0.1,292.0921,1589575626445
Fix,GT,37.4085997,-122.1926215,,26.19617,0.1,291.18112,1589575627445
Fix,GT,37.4086881,-122.1928933,,25.77427,0.1,290.9073,1589575628445
Fix,GT,37.4087748,-122.1931595,,25.188011,0.1,290.9419,1589575629445
Fix,GT,37.40886,-122.1934203,,24.746078,0.1,290.89197,1589575630445
Fix,GT,37.4089431,-122.1936775,,24.41814,0.1,290.5584,1589575631445
Fix,GT,37.4090245,-122.1939325,,24.219112,0.1,290.5931,1589575632445
Fix,GT,37.4091059,-122.1941854,,24.062698,0.1,290.6143,1589575633445
Fix,GT,37.4091861,-122.194437,,23.969723,0.1,290.2812,1589575634445
Fix,GT,37.4092647,-122.1946896,,24.107397,0.1,289.66263,1589575635445
Fix,GT,37.4093414,-122.1949461,,24.407616,0.1,288.81262,1589575636445
Fix,GT,37.4094161,-122.1952066,,24.630302,0.1,288.39563,1589575637445
Fix,GT,37.4094915,-122.1954697,,24.870949,0.1,288.59454,1589575638445
Fix,GT,37.4095685,-122.1957352,,25.143005,0.1,288.91168,1589575639445
Fix,GT,37.4096484,-122.1960028,,25.43619,0.1,289.51276,1589575640445
Fix,GT,37.4097314,-122.1962723,,25.734694,0.1,290.05942,1589575641445
Fix,GT,37.4098167,-122.1965444,,26.017197,0.1,290.2489,1589575642445
Fix,GT,37.4099036,-122.1968188,,26.27707,0.1,290.49323,1589575643445
Fix,GT,37.4099918,-122.1970957,,26.524956,0.1,290.4854,1589575644445
Fix,GT,37.4100807,-122.1973754,,26.765127,0.1,290.3679,1589575645445
Fix,GT,37.4101701,-122.1976578,,27.04852,0.1,290.38754,1589575646445
Fix,GT,37.4102609,-122.1979438,,27.482895,0.1,290.47226,1589575647445
Fix,GT,37.4103539,-122.1982348,,28.010036,0.1,290.5748,1589575648445
Fix,GT,37.4104489,-122.198531,,28.51156,0.1,290.70255,1589575649445
Fix,GT,37.4105461,-122.1988319,,28.933727,0.1,290.7614,1589575650445
Fix,GT,37.4106442,-122.1991368,,29.218582,0.1,290.5486,1589575651445
Fix,GT,37.4107419,-122.1994443,,29.355011,0.1,290.39398,1589575652445
Fix,GT,37.4108399,-122.1997526,,29.405102,0.1,290.4874,1589575653445
Fix,GT,37.4109386,-122.2000609,,29.399677,0.1,290.6138,1589575654445
Fix,GT,37.4110375,-122.2003686,,29.343143,0.1,290.58337,1589575655445
Fix,GT,37.4111349,-122.2006762,,29.256748,0.1,290.14282,1589575656445
Fix,GT,37.411231,-122.2009832,,29.139912,0.1,290.22235,1589575657445
Fix,GT,37.4113277,-122.2012886,,29.028206,0.1,290.43378,1589575658445
Fix,GT,37.4114242,-122.2015927,,28.928638,0.1,290.44125,1589575659445
Fix,GT,37.4115206,-122.2018956,,28.816853,0.1,290.50107,1589575660445
Fix,GT,37.4116166,-122.2021973,,28.695438,0.1,290.3756,1589575661445
Fix,GT,37.4117123,-122.2024978,,28.584194,0.1,290.62347,1589575662445
Fix,GT,37.4118088,-122.2027964,,28.466076,0.1,290.85196,1589575663445
Fix,GT,37.4119048,-122.2030938,,28.32389,0.1,290.55313,1589575664445
Fix,GT,37.4119989,-122.2033902,,28.171055,0.1,290.41104,1589575665445
Fix,GT,37.4120928,-122.2036848,,28.003284,0.1,290.6276,1589575666445
Fix,GT,37.4121868,-122.2039775,,27.865124,0.1,290.57422,1589575667445
Fix,GT,37.4122795,-122.2042692,,27.741486,0.1,290.3875,1589575668445
Fix,GT,37.4123717,-122.2045598,,27.618301,0.1,290.40845,1589575669445
Fix,GT,37.4124635,-122.204849,,27.49683,0.1,290.37885,1589575670445
Fix,GT,37.4125546,-122.205137,,27.37399,0.1,290.3996,1589575671445
Fix,GT,37.4126461,-122.2054236,,27.260773,0.1,290.61252,1589575672445
Fix,GT,37.4127378,-122.2057086,,27.159866,0.1,290.7582,1589575673445
Fix,GT,37.4128295,-122.2059925,,27.069883,0.1,290.727,1589575674445
Fix,GT,37.4129212,-122.2062755,,27.005802,0.1,291.03723,1589575675445
Fix,GT,37.413016,-122.2065563,,26.972954,0.1,292.40237,1589575676445
Fix,GT,37.4131179,-122.206833,,26.966095,0.1,294.55728,1589575677445
Fix,GT,37.4132285,-122.2071045,,26.977425,0.1,296.88022,1589575678445
Fix,GT,37.4133476,-122.2073704,,26.995968,0.1,298.9688,1589575679445
Fix,GT,37.4134737,-122.2076316,,27.045708,0.1,300.80862,1589575680445
Fix,GT,37.4136068,-122.207888,,27.101454,0.1,302.70563,1589575681445
Fix,GT,37.4137471,-122.2081392,,27.163458,0.1,304.72046,1589575682445
Fix,GT,37.4138949,-122.2083845,,27.243666,0.1,306.8086,1589575683445
Fix,GT,37.4140502,-122.2086236,,27.32573,0.1,308.912,1589575684445
Fix,GT,37.414213,-122.208856,,27.415562,0.1,311.04578,1589575685445
Fix,GT,37.4143832,-122.2090814,,27.50888,0.1,313.19843,1589575686445
Fix,GT,37.4145604,-122.2092994,,27.554934,0.1,315.2876,1589575687445
Fix,GT,37.414744,-122.209509,,27.551762,0.1,317.44818,1589575688445
Fix,GT,37.4149329,-122.2097109,,27.547848,0.1,319.04834,1589575689445
Fix,GT,37.4151252,-122.2099083,,27.61475,0.1,319.7436,1589575690445
Fix,GT,37.4153193,-122.2101047,,27.754612,0.1,319.92352,1589575691445
Fix,GT,37.4155145,-122.2103023,,27.938538,0.1,319.76926,1589575692445
Fix,GT,37.415711,-122.2105016,,28.134127,0.1,319.84012,1589575693445
Fix,GT,37.4159089,-122.2107022,,28.372986,0.1,319.75632,1589575694445
Fix,GT,37.4161076,-122.2109065,,28.645533,0.1,318.8947,1589575695445
Fix,GT,37.4163044,-122.2111179,,28.90651,0.1,317.5313,1589575696445
Fix,GT,37.4164987,-122.2113375,,29.198353,0.1,315.91168,1589575697445
Fix,GT,37.4166896,-122.2115668,,29.515987,0.1,313.97086,1589575698445
Fix,GT,37.4168754,-122.2118074,,29.843084,0.1,311.667,1589575699445
Fix,GT,37.417055,-122.2120603,,30.180511,0.1,309.24777,1589575700445
Fix,GT,37.4172288,-122.212325,,30.53134,0.1,307.2134,1589575701445
Fix,GT,37.417397,-122.2126002,,30.895237,0.1,305.07413,1589575702445
Fix,GT,37.4175577,-122.2128872,,31.25166,0.1,302.42392,1589575703445
Fix,GT,37.4177095,-122.2131864,,31.5812,0.1,299.9582,1589575704445
Fix,GT,37.4178527,-122.2134963,,31.876396,0.1,297.7172,1589575705445
Fix,GT,37.4179878,-122.2138155,,32.13811,0.1,295.6228,1589575706445
Fix,GT,37.4181138,-122.2141433,,32.353073,0.1,293.17163,1589575707445
Fix,GT,37.418229,-122.2144796,,32.49611,0.1,290.6737,1589575708445
Fix,GT,37.4183328,-122.2148231,,32.605442,0.1,288.1653,1589575709445
Fix,GT,37.4184245,-122.2151733,,32.722427,0.1,285.5581,1589575710445
Fix,GT,37.4185036,-122.2155296,,32.813026,0.1,283.0183,1589575711445
Fix,GT,37.4185715,-122.2158906,,32.89289,0.1,281.11484,1589575712445
Fix,GT,37.4186321,-122.2162548,,32.99394,0.1,279.97992,1589575713445
Fix,GT,37.4186886,-122.2166214,,33.10302,0.1,279.21948,1589575714445
Fix,GT,37.4187425,-122.2169898,,33.20975,0.1,278.9744,1589575715445
Fix,GT,37.4187962,-122.2173594,,33.303898,0.1,279.0296,1589575716445
Fix,GT,37.4188507,-122.2177303,,33.430023,0.1,279.1331,1589575717445
Fix,GT,37.4189056,-122.2181025,,33.582253,0.1,279.16016,1589575718445
Fix,GT,37.4189607,-122.2184763,,33.706627,0.1,279.10925,1589575719445
Fix,GT,37.419016,-122.218851,,33.75225,0.1,279.30542,1589575720445
Fix,GT,37.4190727,-122.2192253,,33.69148,0.1,279.5521,1589575721445
Fix,GT,37.4191325,-122.2195976,,33.54335,0.1,280.69092,1589575722445
Fix,GT,37.4192006,-122.2199652,,33.372417,0.1,283.1272,1589575723445
Fix,GT,37.4192811,-122.2203273,,33.32215,0.1,285.68002,1589575724445
Fix,GT,37.4193748,-122.2206848,,33.370407,0.1,288.28488,1589575725445
Fix,GT,37.4194816,-122.2210373,,33.426384,0.1,290.92407,1589575726445
Fix,GT,37.4196013,-122.2213842,,33.49359,0.1,293.48706,1589575727445
Fix,GT,37.4197342,-122.2217244,,33.571976,0.1,296.25763,1589575728445
Fix,GT,37.4198798,-122.2220572,,33.642143,0.1,298.7751,1589575729445
Fix,GT,37.4200365,-122.2223834,,33.70996,0.1,300.96637,1589575730445
Fix,GT,37.4202046,-122.2227024,,33.806087,0.1,303.54712,1589575731445
Fix,GT,37.4203849,-122.2230121,,33.90429,0.1,306.11407,1589575732445
Fix,GT,37.420575,-122.2233131,,33.997448,0.1,308.06317,1589575733445
Fix,GT,37.4207726,-122.2236076,,34.079247,0.1,309.4352,1589575734445
Fix,GT,37.4209744,-122.2238983,,34.120903,0.1,309.84454,1589575735445
Fix,GT,37.4211766,-122.224189,,34.16543,0.1,309.66162,1589575736445
Fix,GT,37.4213783,-122.2244812,,34.25628,0.1,309.51367,1589575737445
Fix,GT,37.4215803,-122.2247749,,34.377647,0.1,309.5367,1589575738445
Fix,GT,37.4217833,-122.2250692,,34.50328,0.1,309.65378,1589575739445
Fix,GT,37.4219873,-122.2253642,,34.62809,0.1,309.66287,1589575740445
Fix,GT,37.4221923,-122.22566,,34.745434,0.1,309.7455,1589575741445
Fix,GT,37.4223984,-122.2259561,,34.831223,0.1,309.802,1589575742445
Fix,GT,37.4226048,-122.2262527,,34.862724,0.1,309.7168,1589575743445
Fix,GT,37.4228108,-122.2265502,,34.921047,0.1,309.5921,1589575744445
Fix,GT,37.4230169,-122.2268491,,35.051716,0.1,309.4981,1589575745445
Fix,GT,37.4232236,-122.2271496,,35.214184,0.1,309.4849,1589575746445
Fix,GT,37.4234314,-122.2274516,,35.382088,0.1,309.58777,1589575747445
Fix,GT,37.4236407,-122.2277543,,35.511414,0.1,309.73248,1589575748445
Fix,GT,37.4238512,-122.2280568,,35.506535,0.1,309.83652,1589575749445
Fix,GT,37.4240612,-122.2283581,,35.32216,0.1,309.8687,1589575750445
Fix,GT,37.4242699,-122.2286572,,35.044857,0.1,309.8739,1589575751445
Fix,GT,37.424477,-122.2289545,,34.88738,0.1,309.81744,1589575752445
Fix,GT,37.4246839,-122.2292512,,34.880222,0.1,309.98853,1589575753445
Fix,GT,37.4248926,-122.2295456,,34.8542,0.1,310.88016,1589575754445
Fix,GT,37.4251056,-122.2298342,,34.696198,0.1,312.25388,1589575755445
Fix,GT,37.4253223,-122.2301141,,34.284004,0.1,313.39337,1589575756445
Fix,GT,37.425539,-122.2303854,,33.664207,0.1,314.11237,1589575757445
Fix,GT,37.4257534,-122.2306487,,32.93159,0.1,314.5331,1589575758445
Fix,GT,37.4259638,-122.2309044,,32.096672,0.1,314.6867,1589575759445
Fix,GT,37.4261692,-122.2311533,,31.32654,0.1,314.6982,1589575760445
Fix,GT,37.4263702,-122.2313971,,30.813164,0.1,314.66058,1589575761445
Fix,GT,37.4265689,-122.231638,,30.55317,0.1,314.6813,1589575762445
Fix,GT,37.4267661,-122.2318775,,30.392431,0.1,314.60825,1589575763445
Fix,GT,37.4269618,-122.2321164,,30.228765,0.1,314.36002,1589575764445
Fix,GT,37.4271556,-122.2323552,,30.080502,0.1,314.1433,1589575765445
Fix,GT,37.4273475,-122.2325939,,29.947018,0.1,313.7727,1589575766445
Fix,GT,37.427537,-122.2328335,,29.802341,0.1,313.1702,1589575767445
Fix,GT,37.427723,-122.233075,,29.639973,0.1,312.33554,1589575768445
Fix,GT,37.4279046,-122.2333191,,29.462744,0.1,311.0688,1589575769445
Fix,GT,37.4280802,-122.2335671,,29.287643,0.1,309.61404,1589575770445
Fix,GT,37.4282512,-122.2338176,,29.09653,0.1,309.22333,1589575771445
Fix,GT,37.4284213,-122.2340665,,28.912512,0.1,309.5926,1589575772445
Fix,GT,37.4285916,-122.2343126,,28.75375,0.1,309.66144,1589575773445
Fix,GT,37.4287611,-122.2345572,,28.594149,0.1,309.66153,1589575774445
Fix,GT,37.4289293,-122.2348007,,28.432453,0.1,309.50403,1589575775445
Fix,GT,37.4290958,-122.2350437,,28.290691,0.1,309.21948,1589575776445
Fix,GT,37.4292609,-122.2352865,,28.176517,0.1,309.08655,1589575777445
Fix,GT,37.429425,-122.2355285,,28.086777,0.1,309.10614,1589575778445
Fix,GT,37.4295887,-122.2357695,,27.990303,0.1,309.20547,1589575779445
Fix,GT,37.4297524,-122.2360092,,27.876661,0.1,309.31363,1589575780445
Fix,GT,37.4299158,-122.2362475,,27.790691,0.1,309.4876,1589575781445
